取引日,銘柄コード,銘柄名,規制,最高料率 臨時倍率,逆日歩(円),逆日歩(%),年率(%),最高料率(円),超過株数,貸借値段(円),品貸日数,日証金 買新規,日証金 買返済,日証金 買残高,日証金 売新規,日証金 売返済,日証金 売残高,日証金 差引残高,差引残高 出来高比(%),差引残高 前日比,前日比 出来高比(%),回転日数,貸借倍率,東証 出来高,東証 売買代金(円)
2021-03-26,3496,アズーム,,,,,,,,4290,,0,200,12300,0,0,0,12300,92.48,-200,-1.50,24.5,,13300,56931500
2021-03-26,3497,ＬｅＴｅｃｈ,,,,,,,,1048,,0,0,4800,0,0,0,4800,150.00,0,0,9.7,,3200,3344900
2021-03-26,3498,霞ヶ関キャピタル,,,,,,,,4240,,0,0,2100,0,0,0,2100,22.83,0,0,10.1,,9200,38873500
2021-03-26,3501,住江織物,,,,,,,,2228,,0,200,200,0,100,1300,-1100,-28.95,-100,-2.63,6.5,0.15,3800,8400400
2021-03-26,3512,日フエルト,,,,,,,,473,,0,0,2600,0,0,0,2600,2.63,0,0,6.1,,98700,46817100
2021-03-26,3513,イチカワ,,,,,,,,1426,,0,0,500,0,0,0,500,10.20,0,0,15.0,,4900,7006200
2021-03-26,3515,フジコー,,,,,,,,2629,,0,0,0,0,0,0,0,,0,,,,0,0
2021-03-26,3521,エコナックＨＤ,,,,,,,,100,,0,1100,91300,10800,0,70500,20800,10.31,-11900,-5.90,7.8,1.30,201800,19889700
2021-03-26,3524,日東網,注喚,,,,,,,1739,,100,700,7700,0,0,0,7700,40.53,-600,-3.16,14.1,,19000,32801900
2021-03-26,3526,芦森工,,,,,,,,1072,,200,10500,10800,100,0,21200,-10400,-133.33,-10400,-133.33,19.8,0.51,7800,8387100
2021-03-26,3528,プロスペクト,,,,,,,,37,,100,37900,947000,0,0,0,947000,95.36,-37800,-3.81,23.8,,993100,36680100
2021-03-26,3529,アツギ,,,,,,,,575,,0,0,13800,0,800,10500,3300,10.22,800,2.48,16.1,1.31,32300,18601800
2021-03-26,3536,アクサスＨＤ,,,,,,,,145,,0,500,60000,0,0,0,60000,88.76,-500,-0.74,14.4,,67600,9720000
2021-03-26,3537,昭栄薬品,,,,,,,,982,,0,0,800,0,0,0,800,11.27,0,0,6.6,,7100,6932700
2021-03-26,3538,ウイルプラスＨＤ,,,,,,,,1405,,500,400,44200,200,700,1700,42500,50.18,600,0.71,7.8,26.00,84700,120009900
2021-03-26,3539,ＪＭホールディングス,,,,,,,,2336,,100,0,6300,0,0,100,6200,12.06,100,0.19,23.2,63.00,51400,119496500
2021-03-26,3540,Ｃｉメディカル,,,,,,,,7360,,200,400,6000,0,0,0,6000,8.34,-200,-0.28,10.7,,71900,545115000
2021-03-26,3541,農業総合研究所,,,,,,,,655,,3100,1100,83600,0,2400,90100,-6500,-5.46,4400,3.70,5.6,0.93,119000,77317200
2021-03-26,3542,ＶＥＧＡ,,,,,,,,1699,,0,200,30600,0,0,0,30600,81.60,-200,-0.53,22.6,,37500,63552900
2021-03-26,3543,コメダ,,,,,,,,2032,,1700,1100,3000,100,500,800,2200,1.20,1000,0.54,1.6,3.75,183500,373842000
2021-03-26,3544,サツドラＨＤ,,,,,,,,2150,,0,0,2200,0,0,100,2100,20.00,0,0,5.0,22.00,10500,22541900
2021-03-26,3546,アレンザＨＤ,,,,,,,,1360,,100,14500,38800,100,100,58200,-19400,-35.27,-14400,-26.18,27.0,0.67,55000,74443100
2021-03-26,3547,串カツ田中ＨＤ,,,,,,,,1914,,200,10500,25500,300,3800,152700,-127200,-226.33,-6800,-12.10,21.0,0.17,56200,107648200
2021-03-26,3548,バロック,,,,,,,,803,,0,0,4100,0,0,1100,3000,10.53,0,0,3.7,3.73,28500,22909100
2021-03-26,3549,クスリのアオキＨＤ,,,,,,,,8460,,100,2300,5000,1200,600,7800,-2800,-2.34,-2800,-2.34,5.0,0.64,119700,1005143000
2021-03-26,3550,スタジオアタオ,,,,,,,,472,,1200,0,4500,0,0,0,4500,5.79,1200,1.54,2.9,,77700,37060100
2021-03-26,3551,ダイニック,,,,,,,,855,,0,0,600,0,0,0,600,5.77,0,0,2.6,,10400,9014100
2021-03-26,3553,共和レザー,,,,,,,,790,,0,100,13500,0,0,0,13500,24.28,-100,-0.18,6.4,,55600,43829000
2021-03-26,3556,リネットジャパン,,,,,,,,777,,2000,0,32600,0,0,0,32600,19.05,2000,1.17,41.3,,171100,130948200
2021-03-26,3557,Ｕ＆Ｃ,,,,,,,,1270,,0,0,1200,0,0,0,1200,60.00,0,0,7.4,,2000,2535500
2021-03-26,3558,ロコンド,,,,,,,,2241,,1900,6100,68300,0,0,0,68300,27.48,-4200,-1.69,35.3,,248500,545047000
2021-03-26,3559,ピーバンドットコム,,,,,,,,827,,0,0,6600,200,0,200,6400,44.76,-200,-1.40,1.7,33.00,14300,11776400
2021-03-26,3560,ほぼ日,,,,,,,,4040,,0,0,200,0,0,0,200,28.57,0,0,7.5,,700,2823500
2021-03-26,3561,力の源ＨＤ,,,,,,,,673,,0,1300,14800,2700,0,13400,1400,1.23,-4000,-3.51,11.8,1.10,113900,76650700
2021-03-26,3562,Ｎｏ．１,,,,,,,,1502,,0,1600,54400,0,0,0,54400,82.05,-1600,-2.41,37.8,,66300,98250700
2021-03-26,3563,スシローＧＨＤ,,,,,,,,4770,,7900,1700,33700,0,58500,61200,-27500,-2.59,64700,6.09,4.2,0.55,1062300,5102875500
2021-03-26,3565,アセンテック,,,,,,,,1613,,500,0,29900,0,0,0,29900,26.05,500,0.44,48.5,,114800,185959100
2021-03-26,3566,ユニネク,,,,,,,,1871,,0,0,900,0,0,0,900,30.00,0,0,5.4,,3000,5657400
2021-03-26,3569,セーレン,,,,,,,,1986,,100,0,2600,800,2300,12900,-10300,-6.77,1600,1.05,8.7,0.20,152200,302916800
2021-03-26,3571,ソトー,,,,,,,,830,,0,0,3000,0,0,700,2300,22.12,0,0,8.2,4.29,10400,8586100
2021-03-26,3577,東海染工,売禁,,,,,,,1126,,100,0,1200,0,0,0,1200,12.90,100,1.08,23.2,,9300,10656000
2021-03-26,3578,倉庫精練,,,,,,,,471,,600,300,7300,0,0,0,7300,128.07,300,5.26,15.3,,5700,2719500
2021-03-26,3580,小松マテーレ,,,,,,,,1039,,0,0,1200,200,0,6500,-5300,-10.66,-200,-0.40,14.9,0.18,49700,51354300
2021-03-26,3583,オーベクス,,,,,,,,666,,0,0,1000,0,0,0,1000,200.00,0,0,22.0,,500,334700
2021-03-26,3591,ワコールＨＤ,,,,,,,,2471,,0,900,200,200,0,1300,-1100,-0.56,-1100,-0.56,1.8,0.15,195300,480708900
2021-03-26,3593,ホギメディ,,,,,,,,3480,,0,700,1400,0,0,3000,-1600,-3.22,-700,-1.41,1.7,0.47,49700,172787000
2021-03-26,3597,自重堂,,,,,,,,6820,,0,0,500,0,0,0,500,20.83,0,0,6.2,,2400,16203000
2021-03-26,3598,山喜,,,,,,,,177,,0,0,500,0,0,0,500,4.07,0,0,4.3,,12300,2161800
2021-03-26,3600,フジックス,,,,,,,,1737,,0,0,0,0,0,0,0,0,0,0,1.0,,200,348600
2021-03-26,3604,川本産業,,,,,,,,1570,,200,0,8100,0,0,0,8100,32.02,200,0.79,12.2,,25300,39511500
2021-03-26,3607,クラウディアＨＤ,,,,,,,,294,,0,0,1300,0,0,0,1300,9.63,0,0,6.9,,13500,3954000
2021-03-26,3608,ＴＳＩ　ＨＤ,,,,,,,,322,,0,32200,77800,800,100,9100,68700,20.36,-32900,-9.75,9.9,8.55,337400,109690200
2021-03-26,3611,マツオカ,,,,,,,,1936,,100,1400,4700,100,0,200,4500,15.68,-1400,-4.88,11.6,23.50,28700,55700100
2021-03-26,3612,ワールド,,,,,,,,1542,,3500,9800,15400,1800,400,23100,-7700,-4.53,-7700,-4.53,12.0,0.67,169800,261847200
2021-03-26,3622,ネットイヤー,,,,,,,,786,,1300,0,3600,0,0,0,3600,1.21,1300,0.44,3.7,,298100,239883300
2021-03-26,3623,ＢＳ,,,,,,,,1108,,0,400,11500,0,0,0,11500,58.97,-400,-2.05,33.5,,19500,21600100
2021-03-26,3624,アクセルＭ,,,,,,,,355,,0,0,7600,0,0,0,7600,10.73,0,0,11.3,,70800,25000600
2021-03-26,3625,テックファーム,,,,,,,,762,,400,0,15200,0,0,0,15200,132.17,400,3.48,35.9,,11500,8725800
2021-03-26,3626,ＴＩＳ,,,,,,,,2594,,1600,2500,22200,1200,5400,28900,-6700,-0.94,3300,0.47,8.4,0.77,709500,1831601600
2021-03-26,3627,ＪＮＳ,,,,,,,,607,,0,2900,12800,0,0,200,12600,34.90,-2900,-8.03,18.8,64.00,36100,21621800
2021-03-26,3628,データＨＲ,,,,,,,,4080,,0,0,6400,0,0,0,6400,92.75,0,0,103.0,,6900,28128000
2021-03-26,3630,電算システム,,,,,,,,3300,,400,500,8600,0,0,0,8600,15.99,-100,-0.19,18.0,,53800,175356000
2021-03-26,3632,グリー,,,,,,,,570,,20600,4900,42300,0,0,26600,15700,3.75,15700,3.75,8.1,1.59,418200,238641900
2021-03-26,3633,ＧＭＯペパボ,,,,,,,,7970,,500,0,7000,0,0,0,7000,29.54,500,2.11,7.9,,23700,187225000
2021-03-26,3634,ソケッツ,,,,,,,,955,,0,0,600,0,0,0,600,4.76,0,0,12.0,,12600,12048400
2021-03-26,3635,コーエーテクモ,売禁,,,,,,,6770,,1000,5600,38700,0,0,8300,30400,16.12,-4600,-2.44,11.2,4.66,188600,1267321000
2021-03-26,3636,三菱総研,,,,,,,,4275,,0,0,300,100,0,100,200,0.80,-100,-0.40,2.4,3.00,24900,106201000
2021-03-26,3639,ボルテージ,,,,,,,,584,,0,10900,21800,300,100,32900,-11100,-13.25,-11100,-13.25,5.3,0.66,83800,48469600
2021-03-26,3640,電算,注喚,,,,,,,2708,,0,300,1100,3100,100,14100,-13000,-154.76,-3300,-39.29,9.2,0.08,8400,22678300
2021-03-26,3641,パピレス,,,,,,,,2260,,800,0,9900,0,0,0,9900,42.67,800,3.45,10.6,,23200,52222600
2021-03-26,3645,メディカルネット,,,,,,,,1034,,0,2100,57600,0,100,2300,55300,53.33,-2000,-1.93,32.2,25.04,103700,105699400
2021-03-26,3646,駅探,,,,,,,,564,,2000,100,5600,0,0,0,5600,11.11,1900,3.77,5.0,,50400,28918300
2021-03-26,3647,ジー・スリーＨＤ,,,,,,,,256,,4000,0,80100,0,0,0,80100,220.66,4000,11.02,192.3,,36300,9228800
2021-03-26,3648,ＡＧＳ,,,,,,,,870,,100,0,2800,600,0,2300,500,1.63,-500,-1.63,18.2,1.22,30700,26741400
2021-03-26,3649,ファインデックス,,,,,,,,1098,,300,0,3400,0,0,0,3400,4.70,300,0.41,7.8,,72300,78579400
2021-03-26,3652,ＤＭＰ,,,,,,,,2615,,0,0,2900,0,0,0,2900,22.83,0,0,76.5,,12700,32795100
2021-03-26,3653,モルフォ,,,,,,,,1457,,0,47500,24300,100,0,71900,-47600,-200.84,-47600,-200.84,20.8,0.34,23700,34821600
2021-03-26,3655,ブレインパッド,,,,,,,,5680,,800,0,2900,3300,1400,115800,-112900,-153.19,-1100,-1.49,35.6,0.03,73700,420136000
2021-03-26,3656,ＫＬａｂ,,,,,,,,813,,20100,0,82500,100,1000,1300,81200,15.92,21000,4.12,13.5,63.46,510200,414214800
2021-03-26,3657,ポールＨＤ,,,,,,,,1420,,700,1000,5500,500,0,5100,400,0.24,-800,-0.47,6.8,1.08,169000,238718300
2021-03-26,3658,イーブック,,,,,,,,2713,,0,200,11700,0,0,0,11700,27.86,-200,-0.48,18.1,,42000,112471100
2021-03-26,3659,ネクソン,,,,,,,,3615,,3100,5200,16600,31300,8500,82000,-65400,-3.85,-24900,-1.46,5.0,0.20,1700900,6103763500
2021-03-26,3660,アイスタイル,,,,,,,,511,,3300,185900,119400,7600,1000,308600,-189200,-19.39,-189200,-19.39,9.9,0.39,975600,492893600
2021-03-26,3661,エムアップＨＤ,,,,,,,,2980,,1300,1600,6100,6400,1700,31900,-25800,-28.60,-5000,-5.54,4.6,0.19,90200,265850600
2021-03-26,3662,エイチーム,,,,,,,,1810,,1600,23700,34600,1300,5800,52200,-17600,-4.69,-17600,-4.69,8.9,0.66,374900,673833700
2021-03-26,3663,アートスパーク,,,,,,,,1929,,0,500,29500,0,0,0,29500,41.61,-500,-0.71,97.0,,70900,135252400
2021-03-26,3664,モブキャストＨＤ,,,,,,,,139,,1200,142600,138600,0,0,280000,-141400,-103.59,-141400,-103.59,22.4,0.49,136500,19208500
2021-03-26,3665,エニグモ,,,,,,,,1446,,0,15700,44000,11800,100,71400,-27400,-9.81,-27400,-9.81,6.2,0.62,279300,401585800
2021-03-26,3666,テクノスジャパン,,,,,,,,705,,0,1200,34900,0,0,0,34900,44.29,-1200,-1.52,30.2,,78800,55390100
2021-03-26,3667,ｅｎｉｓｈ,,,,,,,,538,,200,100,40800,0,0,6000,34800,29.47,100,0.08,21.0,6.80,118100,62907800
2021-03-26,3668,コロプラ,,,,,,,,872,,2400,413200,383200,0,400,1003700,-620500,-89.88,-410400,-59.44,25.9,0.38,690400,599872300
2021-03-26,3670,協立情報通信,,,,,,,,1719,,0,0,300,0,0,0,300,150.00,0,0,8.7,,200,342900
2021-03-26,3671,ソフトＭＡＸ,,,,,,,,1225,,0,100,18800,0,0,0,18800,82.46,-100,-0.44,19.2,,22800,27769900
2021-03-26,3672,オルトプラス,,,,,,,,499,,0,7400,55300,0,0,0,55300,29.80,-7400,-3.99,14.7,,185600,92359400
2021-03-26,3673,ブロドリーフ,,,,,,,,566,,900,24000,16000,0,6000,46200,-30200,-5.80,-17100,-3.29,7.5,0.35,520400,294494200
2021-03-26,3674,オークファン,,,,,,,,1749,,200,3200,157300,0,100,60500,96800,58.28,-2900,-1.75,82.1,2.60,166100,285962100
2021-03-26,3675,クロスマーケティング,,,,,,,,495,,16300,29200,38000,10400,200,61100,-23100,-5.16,-23100,-5.16,4.6,0.62,447600,217017700
2021-03-26,3676,デジハＨＤ,,,,,,,,1563,,6100,3700,7300,300,200,5000,2300,1.48,2300,1.48,4.2,1.46,154900,241917000
2021-03-26,3677,システム情報,,,,,,,,1034,,200,900,23900,0,100,6000,17900,18.94,-600,-0.63,10.3,3.98,94500,98049200
2021-03-26,3678,メディアドゥ,,,,,,,,6540,,100,400,8500,0,2100,4900,3600,2.60,1800,1.30,12.8,1.73,138200,884550000
2021-03-26,3679,じげん,,,,,,,,432,,0,2900,117000,0,600,0,117000,31.76,-2300,-0.62,19.0,,368400,159056400
2021-03-26,3680,ホットリンク,,,,,,,,695,,4300,27900,90600,2500,2400,27500,63100,10.62,-23700,-3.99,12.9,3.29,594400,404303900
2021-03-26,3681,ブイキューブ,,,,,,,,2603,,0,52500,284200,10600,0,315900,-31700,-3.29,-63100,-6.56,8.4,0.90,962100,2456864500
2021-03-26,3682,エンカレッジ,,,,,,,,671,,0,400,41700,0,0,0,41700,112.40,-400,-1.08,9.5,,37100,24931600
2021-03-26,3683,サイバーリンクス,,,,,,,,1659,,6900,134700,144200,0,0,281500,-137300,-67.01,-127800,-62.37,25.3,0.51,204900,337056000
2021-03-26,3686,ＤＬＥ,,,,,,,,329,,0,4900,98900,7700,1000,223700,-124800,-80.62,-11600,-7.49,12.4,0.44,154800,50090500
2021-03-26,3687,フィックスターズ,,,,,,,,1050,,0,0,13000,0,0,0,13000,8.66,0,0,8.3,,150100,159325500
2021-03-26,3688,ＣＡＲＴＡ　ＨＤ,,,,,,,,1550,,1200,100,24900,0,0,4100,20800,50.00,1100,2.64,17.8,6.07,41600,64480500
2021-03-26,3689,イグニス,,,,,,,,2999,,1000,6800,13000,0,0,0,13000,1.04,-5800,-0.47,3.8,,1245000,3730551000
2021-03-26,3690,イルグルム,,,,,,,,1333,,100,1500,20000,0,0,0,20000,112.36,-1400,-7.87,24.1,,17800,23532900
2021-03-26,3691,リアルワールド,,,,,,,,662,,0,0,7000,0,0,0,7000,76.09,0,0,5.9,,9200,6081300
2021-03-26,3692,ＦＦＲＩ,,,,,,,,2112,,0,3600,52500,0,0,60000,-7500,-30.36,-3600,-14.57,44.3,0.88,24700,51713300
2021-03-26,3694,オプティム,,,,,,,,2889,,1700,79400,86100,200,0,164000,-77900,-62.27,-77900,-62.27,10.2,0.53,125100,358739300
2021-03-26,3695,ＧＭＯリサーチ,,,,,,,,1845,,500,500,2000,0,0,0,2000,47.62,0,0,4.9,,4200,7943400
2021-03-26,3696,セレス,,,,,,,,4560,,3500,300,82800,0,0,0,82800,33.00,3200,1.28,29.6,,250900,1132912000
2021-03-26,3697,ＳＨＩＦＴ,,,,,,,,13050,,100,400,25600,0,400,1400,24200,33.47,100,0.14,61.3,18.29,72300,941350000
2021-03-26,3698,ＣＲＩ・ＭＷ,,,,,,,,1821,,0,500,44600,0,200,26000,18600,45.37,-300,-0.73,74.2,1.72,41000,73719500
2021-03-26,3708,特種東海,,,,,,,,5300,,0,100,700,700,0,3000,-2300,-8.91,-800,-3.10,18.1,0.23,25800,135387000
2021-03-26,3710,ジョルダン,,,,,,,,943,,0,200,45500,0,0,100,45400,1194.74,-200,-5.26,58.0,455.00,3800,3569400
2021-03-26,3712,情報企画,,,,,,,,3095,,0,0,1600,100,0,100,1500,115.38,-100,-7.69,6.8,16.00,1300,4037000
2021-03-26,3719,ジェクシード,,,,,,,,267,,0,0,60700,0,0,0,60700,18.79,0,0,25.4,,323000,86634800
2021-03-26,3723,ファルコム,,,,,,,,1596,,300,0,700,0,0,0,700,14.58,300,6.25,8.3,,4800,7667900
2021-03-26,3726,フォーシーズＨＤ,,,,,,,,478,,100,0,9400,0,0,0,9400,47.96,100,0.51,7.9,,19600,9474800
2021-03-26,3727,ＡＰＬＩＸ,,,,,,,,254,,500,300,22400,0,0,0,22400,19.21,200,0.17,7.4,,116600,29495300
2021-03-26,3733,ソフトウェアＳ,,,,,,,,11000,,0,0,0,0,0,0,0,0,0,0,1.0,,2300,25289000
2021-03-26,3738,ティーガイア,,,,,,,,2038,,2400,200,4200,1400,500,2400,1800,1.21,1300,0.87,5.0,1.75,148700,301276800
2021-03-26,3741,セック,,,,,,,,2860,,0,200,1900,0,0,0,1900,17.92,-200,-1.89,1.7,,10600,30130800
2021-03-26,3744,サイオス,,,,,,,,738,,500,200,31100,0,0,0,31100,57.06,300,0.55,8.9,,54500,39594800
2021-03-26,3747,インタートレード,注喚,,,,,,,518,,3000,3900,146400,0,0,0,146400,62.54,-900,-0.38,14.1,,234100,121748400
2021-03-26,3750,ＦＲＡＣＴＡＬＥ,,,,,,,,1541,,300,0,5400,0,0,0,5400,37.50,300,2.08,48.8,,14400,21041100
2021-03-26,3751,ＪＡＧ,売禁,,,,,,,1032,,16600,29500,444200,0,0,0,444200,81.50,-12900,-2.37,6.6,,545000,556559800
2021-03-26,3753,フライト,,,,,,,,633,,0,200,14400,0,0,0,14400,39.34,-200,-0.55,14.3,,36600,23053100
2021-03-26,3758,アエリア,,,,,,,,536,,11700,23300,70300,0,100,153000,-82700,-97.64,-11500,-13.58,11.5,0.46,84700,45492100
2021-03-26,3760,ケイブ,,,,,,,,1111,,0,0,9000,0,0,0,9000,18.33,0,0,33.6,,49100,54068100
2021-03-26,3762,テクマト,,,,,,,,1962,,0,500,36000,0,0,0,36000,20.21,-500,-0.28,35.6,,178100,348552500
2021-03-26,3763,プロシップ,,,,,,,,1405,,100,0,1200,0,0,0,1200,1.44,100,0.12,4.8,,83200,116819400
2021-03-26,3765,ガンホー,,,,,,,,2251,,100,6400,83900,200,0,200,83700,8.13,-6500,-0.63,35.9,419.50,1028900,2311336200
2021-03-26,3766,システムズＤ,,,,,,,,620,,0,0,900,0,0,0,900,10.98,0,0,7.5,,8200,5090300
2021-03-26,3768,リスクモンスター,,,,,,,,2570,,1100,100,22400,0,0,3000,19400,87.78,1000,4.52,10.2,7.47,22100,56245600
2021-03-26,3769,ＧＭＯＰＧ,,,,,,,,14840,,0,8100,9700,1200,600,3300,6400,2.88,-8700,-3.91,8.4,2.94,222300,3288146000
2021-03-26,3770,ザッパラス,,,,,,,,434,,0,0,3400,0,0,0,3400,13.93,0,0,3.8,,24400,10602500
2021-03-26,3771,システムリサーチ,,,,,,,,2123,,100,300,600,300,0,8000,-7400,-43.79,-500,-2.96,15.6,0.07,16900,35756000
2021-03-26,3772,ウェルス,,,,,,,,1487,,300,0,5100,0,0,0,5100,8.28,300,0.49,17.4,,61600,87990900
2021-03-26,3773,ＡＭＩ,,,,,,,,821,,0,167400,47200,0,0,0,47200,65.46,-167400,-232.18,2.5,,72100,58870800
2021-03-26,3774,ＩＩＪ,,,,,,,,2626,,4000,12700,34700,900,100,2300,32400,6.74,-9500,-1.98,9.9,15.09,480400,1253795200
2021-03-26,3776,ＢＢタワー,,,,,,,,279,,10800,32000,381900,0,0,0,381900,24.36,-21200,-1.35,30.7,,1567900,427279800
2021-03-26,3777,ＦＨＴＨＤ,,,,,,,,19,,44400,82000,498400,0,0,0,498400,17.22,-37600,-1.30,20.8,,2894500,54914500
2021-03-26,3778,さくらインターネット,,,,,,,,787,,800,37000,72200,0,3100,67600,4600,0.80,-33100,-5.78,6.8,1.07,572400,447510000
2021-03-26,3779,Ｊ・エスコムＨＤ,,,,,,,,114,,800,10700,14300,0,0,0,14300,7.10,-9900,-4.92,6.4,,201300,22696300
2021-03-26,3782,ＤＤＳ,,,,,,,,221,,0,18800,151900,0,0,0,151900,66.56,-18800,-8.24,23.4,,228200,49672800
2021-03-26,3784,ヴィンクス,,,,,,,,1108,,100,400,3700,0,0,0,3700,21.64,-300,-1.75,17.5,,17100,19056900
2021-03-26,3787,テクノマセマ,,,,,,,,812,,0,0,1000,0,0,0,1000,28.57,0,0,2.2,,3500,2828700
2021-03-26,3788,ＧＭＯＧＳＨＤ,,,,,,,,7050,,3300,92700,88800,200,100,178300,-89500,-42.36,-89500,-42.36,16.0,0.50,211300,1476537000
2021-03-26,3791,ＩＧポート,,,,,,,,2035,,100,0,5300,600,0,3700,1600,7.55,-500,-2.36,21.0,1.43,21200,42523000
2021-03-26,3793,ドリコム,,,,,,,,780,,2700,0,57700,0,0,0,57700,15.36,2700,0.72,12.9,,375600,288996200
2021-03-26,3796,いい生活,,,,,,,,591,,0,1200,5300,0,0,1300,4000,12.20,-1200,-3.66,5.3,4.08,32800,19576800
2021-03-26,3798,ＵＬＳグループ,,,,,,,,3130,,0,200,6500,0,0,0,6500,67.71,-200,-2.08,45.5,,9600,29775500
2021-03-26,3799,キーウェア,,,,,,,,750,,200,0,19600,0,0,0,19600,58.51,200,0.60,17.0,,33500,24878000
2021-03-26,3800,ユニリタ,,,,,,,,2010,,0,0,300,0,0,0,300,4.05,0,0,3.4,,7400,14842000
2021-03-26,3802,エコミック,,,,,,,,1146,,0,0,3900,0,0,0,3900,118.18,0,0,34.9,,3300,3767000
2021-03-26,3803,イメージ情,,,,,,,,556,,0,0,700,0,0,0,700,13.46,0,0,9.6,,5200,2889000
2021-03-26,3804,システム　ディ,,,,,,,,1550,,700,300,10800,0,0,0,10800,18.31,400,0.68,12.4,,59000,89744200
2021-03-26,3807,フィスコ,,,,,,,,213,,2000,12500,470500,0,0,121300,349200,95.41,-10500,-2.87,35.0,3.88,366000,77298100
2021-03-26,3810,サイバーＳ,,,,,,,,865,,0,100,7700,0,0,0,7700,6.99,-100,-0.09,5.9,,110100,94539800
2021-03-26,3814,アルファクスＦＳ,,,,,,,,979,,200,0,5000,0,0,0,5000,13.74,200,0.55,9.8,,36400,35657700
2021-03-26,3815,メディア,,,,,,,,333,,500,0,11700,0,0,0,11700,42.39,500,1.81,6.6,,27600,9176000
2021-03-26,3816,大和コン,,,,,,,,1050,,0,100,5300,0,0,0,5300,294.44,-100,-5.56,13.6,,1800,1899500
2021-03-26,3817,ＳＲＡＨＤ,,,,,,,,2788,,0,300,4200,0,0,0,4200,8.55,-300,-0.61,11.0,,49100,136065100
2021-03-26,3823,アクロディア,,,,,,,,206,,500,1700,477200,0,0,0,477200,89.90,-1200,-0.23,90.5,,530800,107564400
2021-03-26,3825,ＲＥＭＩＸ,,,,,,,,191,,0,37100,998800,0,0,0,998800,38.46,-37100,-1.43,8.8,,2597000,484546100
2021-03-26,3826,ＳＩ,,,,,,,,650,,0,2200,4800,100,0,400,4400,25.73,-2300,-13.45,5.1,12.00,17100,11055800
2021-03-26,3834,朝日ネット,,,,,,,,829,,1000,1600,46500,0,0,800,45700,52.77,-600,-0.69,28.3,58.13,86600,71195300
2021-03-26,3835,ｅＢＡＳＥ,,,,,,,,961,,100,100,17700,0,0,0,17700,20.11,0,0,16.4,,88000,84406700
2021-03-26,3836,アバント,,,,,,,,1585,,400,100,6500,400,100,5000,1500,3.10,0,0,14.2,1.30,48400,76282700
2021-03-26,3837,アドソル日進,,,,,,,,2857,,500,200,73400,0,200,100,73300,241.12,500,1.64,123.2,734.00,30400,86642900
2021-03-26,3839,ＯＤＫ,注喚,,,,,,,751,,200,400,6200,100,100,1400,4800,28.07,-200,-1.17,5.9,4.43,17100,12795900
2021-03-26,3840,ＰＡＴＨ,,,,,,,,154,,20400,183000,860900,0,0,0,860900,224.43,-162600,-42.39,25.7,,383600,58899600
2021-03-26,3841,ジーダット,,,,,,,,1371,,0,300,1700,0,0,0,1700,51.52,-300,-9.09,7.4,,3300,4585000
2021-03-26,3842,ネクストジェン,,,,,,,,1432,,0,300,3600,0,0,0,3600,133.33,-300,-11.11,29.2,,2700,3872300
2021-03-26,3843,フリービット,,,,,,,,967,,1400,10700,81900,0,0,80000,1900,2.02,-9300,-9.89,38.7,1.02,94000,89960300
2021-03-26,3844,コムチュア,,,,,,,,2761,,300,500,15100,0,600,0,15100,26.49,400,0.70,21.2,,57000,157010500
2021-03-26,3845,アイフリーク,,,,,,,,156,,0,1400,65300,0,0,0,65300,117.03,-1400,-2.51,15.2,,55800,8605400
2021-03-26,3847,パシフィックＳ,,,,,,,,2975,,0,0,1000,0,0,0,1000,250.00,0,0,,,400,1185500
2021-03-26,3848,データアプリ,,,,,,,,1630,,0,0,2900,0,0,0,2900,322.22,0,0,5.3,,900,1465200
2021-03-26,3850,ＮＴＴＤＩＭ,,,,,,,,2991,,0,0,9100,0,0,0,9100,165.45,0,0,19.3,,5500,16473900
2021-03-26,3851,日本一Ｓ,,,,,,,,1193,,300,5700,9600,0,0,15000,-5400,-3.73,-5400,-3.73,21.6,0.64,144800,170739300
2021-03-26,3852,サイバーコム,,,,,,,,1580,,0,100,600,0,0,0,600,8.11,-100,-1.35,4.7,,7400,11750100
2021-03-26,3853,アステリア,,,,,,,,835,,3100,2600,124900,0,1600,35900,89000,31.50,2100,0.74,23.1,3.48,282500,232620200
2021-03-26,3854,アイル,,,,,,,,1674,,700,0,7200,0,0,0,7200,10.54,700,1.02,11.6,,68300,114306600
2021-03-26,3856,Ａｂａｌａｎｃｅ,,,,,,,,4870,,3400,1600,46500,0,0,0,46500,24.87,1800,0.96,16.5,,187000,893721000
2021-03-26,3857,ラック,,,,,,,,1079,,1600,500,54500,0,0,500,54000,101.69,1100,2.07,18.6,109.00,53100,57098500
2021-03-26,3858,ユビキタスＡＩ,,,,,,,,667,,0,600,27200,0,0,0,27200,99.27,-600,-2.19,19.4,,27400,18264300
2021-03-26,3861,王子ＨＤ,,,,,,,,753,,1100,7100,20700,31700,29600,579500,-558800,-12.94,-8100,-0.19,14.0,0.04,4317800,3263471200
2021-03-26,3863,日本紙,,,,,,,,1400,,800,24100,12300,3700,4200,54700,-42400,-6.95,-22800,-3.74,4.3,0.22,610100,855010100
2021-03-26,3864,三菱紙,,,,,,,,391,,5100,1300,49700,0,400,0,49700,58.68,4200,4.96,11.1,,84700,33226400
