取引日,銘柄コード,銘柄名,規制,最高料率 臨時倍率,逆日歩(円),逆日歩(%),年率(%),最高料率(円),超過株数,貸借値段(円),品貸日数,日証金 買新規,日証金 買返済,日証金 買残高,日証金 売新規,日証金 売返済,日証金 売残高,日証金 差引残高,差引残高 出来高比(%),差引残高 前日比,前日比 出来高比(%),回転日数,貸借倍率,東証 出来高,東証 売買代金(円)
2021-02-22,2983,アールプランナー,,,,,,,,3135,,0,1100,4300,0,0,0,4300,7.15,-1100,-1.83,3.6,,60100,193613500
2021-02-22,2986,ＬＡＨＤ,,,,,,,,1136,,1800,200,17400,1700,1200,3600,13800,13.45,1100,1.07,6.3,4.83,102600,111972000
2021-02-22,2987,タスキ,,,,,,,,2615,,0,300,4000,0,0,0,4000,16.60,-300,-1.24,14.1,,24100,62345500
2021-02-22,3001,片倉,,,,,,,,1391,,100,0,4800,0,0,0,4800,11.19,100,0.23,20.8,,42900,59557900
2021-02-22,3002,グンゼ,,,,,,,,3790,,500,0,6400,0,0,100,6300,20.32,500,1.61,38.9,64.00,31000,118047000
2021-02-22,3003,ヒューリック,,,,,,,,1199,,13600,46700,46900,13400,1300,179500,-132600,-25.87,-45200,-8.82,17.7,0.26,512600,616573900
2021-02-22,3004,神栄,売禁,,,,,,,1498,,800,5500,79300,600,0,33900,45400,69.63,-5300,-8.13,63.4,2.34,65200,99534600
2021-02-22,3010,価値開発,売禁,,,,,,,127,,1000,26300,137600,0,0,0,137600,120.49,-25300,-22.15,13.7,,114200,14501700
2021-02-22,3011,バナーズ,,,,,,,,119,,100,0,100,0,0,0,100,1.12,100,1.12,2.0,,8900,1046100
2021-02-22,3020,アプライド,,,,,,,,3045,,0,200,8000,0,0,0,8000,49.69,-200,-1.24,31.8,,16100,48149000
2021-02-22,3021,ＰＣＮＥＴ,,,,,,,,2967,,1300,100,8700,0,0,0,8700,15.90,1200,2.19,5.9,,54700,162969400
2021-02-22,3023,ラサ商事,,,,,,,,913,,200,0,4000,0,0,0,4000,23.12,200,1.16,27.0,,17300,15762700
2021-02-22,3024,クリエイト,,,,,,,,648,,200,0,1500,0,0,0,1500,115.38,200,15.38,5.2,,1300,850200
2021-02-22,3028,アルペン,,,,,,,,2320,,400,0,28200,0,100,2900,25300,13.92,500,0.28,22.4,9.72,181700,424975400
2021-02-22,3030,ハブ,,,,,,,,703,,0,0,4300,0,0,0,4300,5.12,0,0,5.2,,84000,59760000
2021-02-22,3031,ラクーンＨＤ,,,,,,,,2231,,4600,108900,99600,700,100,481800,-382200,-79.91,-104900,-21.93,20.0,0.21,478300,1078271300
2021-02-22,3034,クオールＨＤ,,,,,,,,1445,,500,1300,5800,700,0,12300,-6500,-3.43,-1500,-0.79,8.6,0.47,189600,274619600
2021-02-22,3035,ＫＴＫ,,,,,,,,308,,6600,0,27300,0,0,0,27300,420.00,6600,101.54,6.8,,6500,2008700
2021-02-22,3036,アルコニックス,,,,,,,,1633,,1200,200,5900,0,0,0,5900,10.44,1000,1.77,5.5,,56500,92540300
2021-02-22,3038,神戸物産,,,,,,,,2924,,23300,2600,315700,2100,5700,12300,303400,28.50,24300,2.28,29.2,25.67,1064700,3123838000
2021-02-22,3040,ソリトンシステムズ,,,,,,,,1862,,200,200,19300,0,0,0,19300,24.28,0,0,31.2,,79500,148151100
2021-02-22,3041,ビ花壇,,,,,,,,230,,400,0,6000,0,100,0,6000,84.51,500,7.04,17.2,,7100,1638300
2021-02-22,3042,セキュアヴェイル,,,,,,,,644,,5200,0,26400,0,0,0,26400,129.41,5200,25.49,13.1,,20400,13144800
2021-02-22,3045,カワサキ,,,,,,,,1066,,0,0,100,0,0,0,100,12.50,0,0,4.0,,800,849200
2021-02-22,3046,ＪＩＮＳＨＤ,,,,,,,,7320,,0,100,1300,1000,200,12900,-11600,-55.50,-900,-4.31,5.4,0.10,20900,154094000
2021-02-22,3048,ビックカメラ,,,,,,,,1184,,100,4200,30800,22800,3800,26700,4100,0.22,-23100,-1.23,7.3,1.15,1873200,2205100900
2021-02-22,3050,ＤＣＭ,,,,,,,,1101,,13300,400,122300,0,600,6000,116300,10.35,13500,1.20,19.5,20.38,1123800,1240945800
2021-02-22,3053,ペッパー,売禁,,,,,,,298,,2600,33400,143700,0,0,0,143700,27.13,-30800,-5.81,11.1,,529700,155544700
2021-02-22,3054,ハイパー,,,,,,,,522,,900,0,8700,0,0,0,8700,74.36,900,7.69,21.3,,11700,6067800
2021-02-22,3058,三洋堂ＨＤ,,,,,,,,910,,0,200,0,0,0,200,-200,-13.33,-200,-13.33,5.3,0,1500,1372100
2021-02-22,3059,ヒラキ,,,,,,,,1059,,300,0,1800,0,0,400,1400,70.00,300,15.00,6.5,4.50,2000,2115700
2021-02-22,3063,ｊＧｒｏｕｐ,,,,,,,,518,,0,200,0,31200,100,73900,-73900,-121.75,-31300,-51.57,7.1,0,60700,31312600
2021-02-22,3064,ＭＲＯ,,,,,,,,6860,,400,300,15500,7100,12100,142400,-126900,-12.56,5100,0.50,9.1,0.11,1010200,6873874000
2021-02-22,3065,ライフフーズ,,,,,,,,1738,,0,0,0,0,0,0,0,0,0,0,,,2700,4688500
2021-02-22,3067,東京一番フーズ,,,,,,,,596,,0,0,0,0,200,76000,-76000,-1013.33,200,2.67,2538.0,0,7500,4493000
2021-02-22,3068,ＷＤＩ,,,,,,,,1602,,200,0,3800,0,0,0,3800,52.78,200,2.78,22.8,,7200,11579700
2021-02-22,3069,ＪＦＬＡＨＤ,,,,,,,,373,,2300,2000,13900,100,0,13700,200,0.80,200,0.80,22.2,1.01,25000,9354000
2021-02-22,3070,アマガサ,,,,,,,,310,,1500,100,1700,0,0,0,1700,25.37,1400,20.90,2.7,,6700,2076400
2021-02-22,3071,ストリーム,,,,,,,,211,,2500,0,10200,0,0,0,10200,1.25,2500,0.31,11.3,,817300,170105100
2021-02-22,3073,ＤＤホールディングス,,,,,,,,686,,100,2900,6100,0,0,0,6100,2.99,-2800,-1.37,5.3,,203900,140361900
2021-02-22,3075,銚子丸,,,,,,,,1098,,0,0,3300,0,0,0,3300,45.83,0,0,27.0,,7200,7838000
2021-02-22,3076,あいＨＤ,,,,,,,,2041,,0,300,1700,1600,0,3100,-1400,-2.83,-1900,-3.84,3.0,0.55,49500,101427700
2021-02-22,3077,ホリイフード,売禁,,,,,,,543,,0,0,1900,0,0,0,1900,33.33,0,0,18.4,,5700,3126000
2021-02-22,3079,ＤＶｘ,,,,,,,,1044,,100,500,1800,100,0,900,900,5.23,-500,-2.91,3.9,2.00,17200,18018500
2021-02-22,3080,ジェーソン,,,,,,,,640,,1700,0,9900,0,0,0,9900,66.89,1700,11.49,7.1,,14800,9555800
2021-02-22,3082,きちりＨＤ,,,,,,,,608,,1600,0,2600,0,100,68700,-66100,-595.50,1700,15.32,64.3,0.04,11100,6755600
2021-02-22,3083,シーズメン,,,,,,,,336,,2300,0,11200,0,0,0,11200,700.00,2300,143.75,10.5,,1600,536000
2021-02-22,3085,ＡＬサービスＨＤ,,,,,,,,2146,,11600,300,15300,900,0,3300,12000,17.24,10400,14.94,4.9,4.64,69600,149922200
2021-02-22,3086,Ｊフロント,,,,,,,,1012,,1400,31300,21700,53000,2500,224000,-202300,-10.34,-80400,-4.11,5.2,0.10,1956500,1997166300
2021-02-22,3087,ドトル日レス,,,,,,,,1655,,100,8400,5800,27000,0,47600,-41800,-8.32,-35300,-7.03,3.2,0.12,502400,843580800
2021-02-22,3088,マツモトキヨシ,,,,,,,,4280,,400,500,2500,100,4800,5200,-2700,-1.24,4600,2.10,4.8,0.48,218600,939249500
2021-02-22,3089,テクノアルファ,,,,,,,,1069,,1000,0,4600,0,0,1400,3200,48.48,1000,15.15,28.2,3.29,6600,6992800
2021-02-22,3091,ブロンコＢ,,,,,,,,2319,,300,0,4000,0,0,0,4000,13.65,300,1.02,21.1,,29300,67702800
2021-02-22,3092,ＺＯＺＯ,,,,,,,,3590,,500,900,11500,5200,27400,270400,-258900,-39.90,21800,3.36,11.7,0.04,648800,2350574500
2021-02-22,3093,トレファク,,,,,,,,808,,2000,7600,3600,9800,200,22900,-19300,-43.76,-15200,-34.47,3.9,0.16,44100,35553500
2021-02-22,3094,スーパーＶ,,,,,,,,768,,2800,100,5000,0,0,0,5000,66.67,2700,36.00,9.4,,7500,5723700
2021-02-22,3096,オーシャン,,,,,,,,1197,,300,0,1400,0,0,0,1400,21.54,300,4.62,17.7,,6500,7723500
2021-02-22,3097,物語コーポ,,,,,,,,12300,,0,1900,5700,600,400,4700,1000,1.56,-2100,-3.27,5.0,1.21,64200,789785000
2021-02-22,3098,ココカラファイン,,,,,,,,7440,,2200,0,2600,200,600,3600,-1000,-2.67,2600,6.95,6.4,0.72,37400,278939000
2021-02-22,3099,ミツコシイセタン,,,,,,,,732,,4900,0,53000,16500,20800,641200,-588200,-28.37,9200,0.44,9.2,0.08,2073300,1534324000
2021-02-22,3101,東洋紡,,,,,,,,1342,,0,500,22400,0,0,2300,20100,5.41,-500,-0.13,2.6,9.74,371700,500181800
2021-02-22,3103,ユニチカ,,,,,,,,446,,0,78500,17100,1100,24200,159100,-142000,-27.26,-55400,-10.63,7.3,0.11,521000,236325100
2021-02-22,3104,富士紡ＨＤ,,,,,,,,4290,,1800,0,6400,200,0,1700,4700,21.36,1600,7.27,6.0,3.76,22000,94630000
2021-02-22,3105,日清紡ＨＤ,,,,,,,,804,,500,1900,61200,4900,500,5400,55800,8.95,-5800,-0.93,13.5,11.33,623600,503541100
2021-02-22,3106,クラボウ,,,,,,,,1920,,100,1400,9100,0,0,100,9000,18.60,-1300,-2.69,24.5,91.00,48400,93418900
2021-02-22,3107,ダイワボＨＤ,,,,,,,,8130,,1000,300,19400,700,200,11200,8200,8.98,200,0.22,39.6,1.73,91300,740152000
2021-02-22,3109,シキボウ,,,,,,,,1013,,0,0,6000,0,0,0,6000,10.31,0,0,32.4,,58200,58871300
2021-02-22,3110,日東紡,,,,,,,,4390,,0,200,3200,0,200,1000,2200,3.32,0,0,6.0,3.20,66300,291270000
2021-02-22,3111,オーミケンシ,,,,,,,,432,,0,300,7500,0,0,0,7500,33.63,-300,-1.35,17.9,,22300,9747300
2021-02-22,3113,Ｏａｋ,,,,,,,,107,,10000,63000,118400,0,0,0,118400,38.96,-53000,-17.44,6.9,,303900,32189700
2021-02-22,3116,トヨタ紡織,,,,,,,,1733,,9500,19400,26000,0,28200,16800,9200,0.89,18300,1.78,1.9,1.55,1028200,1785948000
2021-02-22,3121,マーチャント,,,,,,,,324,,7500,500,18500,0,0,0,18500,18.52,7000,7.01,1.8,,99900,32171000
2021-02-22,3123,サイボー,,,,,,,,464,,0,0,900,0,0,0,900,36.00,0,0,,,2500,1158000
2021-02-22,3125,新内外綿,,,,,,,,506,,1300,100,10800,0,0,0,10800,105.88,1200,11.76,28.5,,10200,5171700
2021-02-22,3131,シンデンハイテク,,,,,,,,1926,,100,0,1700,0,0,0,1700,21.79,100,1.28,3.0,,7800,15024100
2021-02-22,3132,マクニカ富士エレＨＤ,,,,,,,,2111,,700,200,7300,100,0,200,7100,6.02,400,0.34,4.4,36.50,117900,250027000
2021-02-22,3134,Ｈａｍｅｅ,,,,,,,,1672,,100,9700,49100,1200,0,32300,16800,10.67,-10800,-6.86,15.3,1.52,157400,260952700
2021-02-22,3135,マーケットエンター,,,,,,,,1730,,100,0,14500,0,0,0,14500,28.94,100,0.20,28.9,,50100,86240900
2021-02-22,3137,ファンデリー,,,,,,,,606,,300,2700,16900,0,0,75100,-58200,-653.93,-2400,-26.97,61.4,0.23,8900,5417600
2021-02-22,3138,富士山マガジン,,,,,,,,848,,600,0,5500,0,0,0,5500,19.03,600,2.08,49.6,,28900,24278900
2021-02-22,3139,ラクト・ジャパン,,,,,,,,2643,,200,9200,19000,0,0,28000,-9000,-20.55,-9000,-20.55,18.5,0.68,43800,114572700
2021-02-22,3140,イデアインター,,,,,,,,929,,100,0,6300,0,0,0,6300,66.32,100,1.05,24.7,,9500,8819900
2021-02-22,3141,ウエルシアＨＤ,,,,,,,,3615,,16700,1500,116600,2400,800,26000,90600,6.52,13600,0.98,23.7,4.48,1389600,5043186000
2021-02-22,3143,オーウイル,,,,,,,,1029,,0,0,4300,0,0,0,4300,286.67,0,0,221.0,,1500,1548300
2021-02-22,3148,クリエイトＳＤＨ,,,,,,,,3395,,500,1800,3000,500,0,4800,-1800,-3.75,-1800,-3.75,11.1,0.63,48000,162967000
2021-02-22,3150,グリムス,,,,,,,,1752,,500,1700,50000,0,0,0,50000,12.67,-1200,-0.30,33.5,,394600,687323500
2021-02-22,3151,バイタルＫＳＫ,,,,,,,,790,,900,0,5400,0,0,0,5400,7.92,900,1.32,21.7,,68200,54189200
2021-02-22,3153,八洲電機,,,,,,,,951,,1200,0,1900,0,0,0,1900,16.24,1200,10.26,4.6,,11700,11114500
2021-02-22,3154,メディアスＨＤ,,,,,,,,841,,400,0,3700,0,0,0,3700,43.02,400,4.65,14.3,,8600,7238500
2021-02-22,3156,レスターＨＤ,,,,,,,,2055,,0,0,2300,100,0,300,2000,3.77,-100,-0.19,9.1,7.67,53100,108841900
2021-02-22,3157,ジューテックＨＤ,,,,,,,,1057,,2000,0,5000,0,0,0,5000,28.25,2000,11.30,7.1,,17700,18769300
2021-02-22,3159,丸善ＣＨＩ,,,,,,,,379,,0,0,5100,500,0,1000,4100,30.83,-500,-3.76,17.9,5.10,13300,5033700
2021-02-22,3160,大光,,,,,,,,671,,0,0,2500,0,0,500,2000,27.40,0,0,14.0,5.00,7300,4895900
2021-02-22,3161,アゼアス,,,,,,,,766,,600,500,18600,0,0,0,18600,13.32,100,0.07,39.7,,139600,108480500
2021-02-22,3166,ＯＣＨＩ・ＨＤ,,,,,,,,1347,,800,100,4300,100,0,100,4200,51.85,600,7.41,10.5,43.00,8100,10898500
2021-02-22,3167,ＴＯＫＡＩ　ＨＤ,,,,,,,,956,,4000,7500,13300,0,1500,1000,12300,5.66,-2000,-0.92,3.7,13.30,217300,207903300
2021-02-22,3168,黒谷,,,,,,,,789,,8600,3300,36600,300,0,26300,10300,4.08,5000,1.98,9.9,1.39,252500,194057900
2021-02-22,3169,ミサワ,,,,,,,,667,,900,400,8000,0,0,0,8000,36.87,500,2.30,14.1,,21700,14532500
2021-02-22,3172,ティーライフ,,,,,,,,1223,,400,0,6700,0,0,0,6700,24.01,400,1.43,9.7,,27900,33966900
2021-02-22,3173,Ｃｏｍｉｎｉｘ,,,,,,,,772,,500,0,1900,0,0,0,1900,52.78,500,13.89,7.9,,3600,2772100
2021-02-22,3174,ハピネス＆Ｄ,,,,,,,,987,,0,0,400,0,0,0,400,5.88,0,0,,,6800,6730600
2021-02-22,3175,ＡＰＨＤ,,,,,,,,463,,1100,0,5900,0,0,0,5900,66.29,1100,12.36,4.0,,8900,4094500
2021-02-22,3176,三洋貿易,,,,,,,,1078,,700,100,3600,0,900,300,3300,14.67,1500,6.67,7.0,12.00,22500,24321700
2021-02-22,3177,ありがとうＳ,,,,,,,,2182,,0,0,400,0,0,0,400,12.12,0,0,19.0,,3300,7178900
2021-02-22,3178,チムニー,,,,,,,,1400,,2300,0,17900,2500,6300,67400,-49500,-133.06,6100,16.40,20.7,0.27,37200,52308500
2021-02-22,3179,シュッピン,,,,,,,,1103,,1200,5900,3700,2600,100,5300,-1600,-0.48,-7200,-2.16,4.3,0.70,332800,367200800
2021-02-22,3180,ビューティガレージ,,,,,,,,2531,,300,100,14500,1100,100,8200,6300,23.51,-800,-2.99,18.4,1.77,26800,68076400
2021-02-22,3181,買取王国,,,,,,,,603,,0,0,6200,0,0,0,6200,129.17,0,0,22.3,,4800,2872700
2021-02-22,3182,オイシックスラ大地,,,,,,,,2921,,400,2000,53800,0,0,0,53800,12.93,-1600,-0.38,40.6,,416000,1213309600
2021-02-22,3183,ウイン・パートナーズ,,,,,,,,1165,,0,0,500,0,0,600,-100,-1.49,0,0,7.5,0.83,6700,7807200
2021-02-22,3184,ＩＣＤＡ・ＨＤ,,,,,,,,2228,,0,0,1000,0,0,0,1000,166.67,0,0,100.0,,600,1317800
2021-02-22,3185,夢展望,,,,,,,,237,,6100,0,19500,0,0,0,19500,36.45,6100,11.40,5.8,,53500,12575100
2021-02-22,3186,ネクステージ,,,,,,,,1721,,1700,26200,31400,3000,300,65900,-34500,-10.08,-27200,-7.95,8.6,0.48,342200,595257400
2021-02-22,3187,サンワカンパニー,,,,,,,,292,,1100,0,13700,0,0,6100,7600,69.09,1100,10.00,32.0,2.25,11000,3206800
2021-02-22,3189,ＡＮＡＰ,,,,,,,,380,,700,0,30200,0,0,0,30200,148.77,700,3.45,31.4,,20300,7679700
2021-02-22,3190,ホットマン,,,,,,,,516,,500,0,2500,0,0,0,2500,80.65,500,16.13,8.5,,3100,1599700
2021-02-22,3191,ジョイフル本田,,,,,,,,1415,,1200,7700,7900,100,0,14500,-6600,-9.39,-6600,-9.39,12.2,0.54,70300,99913000
2021-02-22,3192,白鳩,,,,,,,,269,,0,0,4300,0,0,0,4300,62.32,0,0,16.1,,6900,1862400
2021-02-22,3193,鳥貴族ＨＤ,注喚,,,,,,,1759,,400,9100,25200,12000,600,203700,-178500,-181.40,-20100,-20.43,23.6,0.12,98400,172665200
2021-02-22,3195,ジェネパ,,,,,,,,590,,400,200,59500,0,0,200000,-140500,-812.14,200,1.16,242.6,0.30,17300,10188500
2021-02-22,3196,ホットランド,,,,,,,,1227,,0,600,4200,900,0,7900,-3700,-9.11,-1500,-3.69,10.5,0.53,40600,49672000
2021-02-22,3197,すかいらーくＨＤ,,,,,,,,1638,,18900,0,96900,11800,18000,437100,-340200,-51.57,25100,3.80,23.9,0.22,659700,1084417700
2021-02-22,3198,ＳＦＰＨＤ,,,,,,,,1446,,0,500,3100,0,0,0,3100,2.76,-500,-0.45,10.9,,112300,162972500
2021-02-22,3199,綿半ホールディングス,,,,,,,,1262,,200,100,8100,0,0,5000,3100,10.13,100,0.33,15.0,1.62,30600,38614000
2021-02-22,3201,ニッケ,,,,,,,,958,,1500,400,6300,0,0,5200,1100,1.17,1100,1.17,10.6,1.21,94300,90627300
2021-02-22,3202,ダイトウボウ,,,,,,,,106,,2000,700,298000,0,0,0,298000,154.32,1300,0.67,38.1,,193100,20651300
2021-02-22,3204,トーア紡,,,,,,,,479,,800,0,4100,0,0,200,3900,49.37,800,10.13,25.9,20.50,7900,3790300
2021-02-22,3205,ダイドー,,,,,,,,190,,5100,1100,14900,0,0,2200,12700,35.08,4000,11.05,7.4,6.77,36200,6872400
2021-02-22,3221,ヨシックス,,,,,,,,2220,,700,3700,2200,500,0,5700,-3500,-11.08,-3500,-11.08,6.9,0.39,31600,69417000
2021-02-22,3222,Ｕ．Ｓ．Ｍ．Ｈ,,,,,,,,1127,,10200,6600,19800,12400,900,32100,-12300,-1.21,-7900,-0.78,6.2,0.62,1013500,1152929500
2021-02-22,3223,エスエルディー,,,,,,,,690,,100,0,500,0,0,0,500,6.76,100,1.35,3.8,,7400,5037000
2021-02-22,3224,Ｇオイスター,,,,,,,,907,,200,0,1700,0,0,0,1700,26.56,200,3.13,9.9,,6400,5823000
2021-02-22,3226,アコモＦ,,,,,,,,599000,,2,0,45,11,0,13,32,1.54,-9,-0.43,5.7,3.46,2083,1248294000
2021-02-22,3227,ＭｉｄＣｉｔｙ,注喚,,,,,,,110500,,8,236,1076,50,36,355,721,5.47,-242,-1.83,1.9,3.03,13189,1465218300
2021-02-22,3228,三栄建築,,,,,,,,1793,,9000,400,24700,300,1000,2100,22600,55.26,9300,22.74,10.7,11.76,40900,73285500
2021-02-22,3231,野村不ＨＤ,,,,,,,,2415,,100,3500,7000,0,600,38100,-31100,-7.73,-2800,-0.70,15.9,0.18,402300,976106600
2021-02-22,3232,三重交通ＧＨＤ,,,,,,,,487,,7700,2000,9700,0,0,4000,5700,2.29,5700,2.29,3.7,2.42,248900,122517100
2021-02-22,3234,森ヒルズ,,,,,,,,144400,,29,187,103,0,0,261,-158,-3.60,-158,-3.60,6.4,0.39,4387,636148000
2021-02-22,3236,プロパスト,,,,,,,,164,,4900,7900,124800,0,0,0,124800,99.28,-3000,-2.39,45.0,,125700,20475500
2021-02-22,3237,イントランス,,,,,,,,74,,2400,0,30200,0,0,0,30200,46.25,2400,3.68,4.5,,65300,4887100
2021-02-22,3238,セントラル総,,,,,,,,345,,0,0,2000,0,0,0,2000,57.14,0,0,33.3,,3500,1205100
2021-02-22,3241,ウィル,,,,,,,,345,,100,100,4500,0,0,0,4500,59.21,0,0,6.7,,7600,2621400
2021-02-22,3242,アーバネット,,,,,,,,291,,4700,400,13100,4000,100,6400,6700,4.59,400,0.27,5.1,2.05,145900,42626600
2021-02-22,3244,サムティ,,,,,,,,1771,,1300,200,26800,0,100,700,26100,13.19,1200,0.61,18.6,38.29,197900,352108300
2021-02-22,3245,ディア・ライフ,,,,,,,,428,,500,0,28600,0,0,0,28600,29.98,500,0.52,25.4,,95400,40456700
2021-02-22,3246,コーセーアールイー,,,,,,,,592,,1100,0,2600,0,0,0,2600,15.03,1100,6.36,6.3,,17300,10197900
2021-02-22,3248,アールエイジ,,,,,,,,643,,0,0,1200,0,0,0,1200,85.71,0,0,29.0,,1400,899200
2021-02-22,3249,産業ファ,,,,,,,,187500,,32,118,167,6,87,172,-5,-0.07,-5,-0.07,5.8,0.97,7460,1386821000
2021-02-22,3252,日本商業開発,,,,,,,,1650,,200,800,2400,0,500,300,2100,7.98,-100,-0.38,6.3,8.00,26300,43561400
2021-02-22,3254,プレサンス,,,,,,,,1503,,2500,4200,9600,0,100,11200,-1600,-0.87,-1600,-0.87,9.6,0.86,183500,279429100
2021-02-22,3261,グラン,,,,,,,,374,,2800,0,10100,0,0,0,10100,56.74,2800,15.73,11.2,,17800,6604300
2021-02-22,3264,アスコット,,,,,,,,293,,2500,1800,103100,0,0,0,103100,20.64,700,0.14,19.1,,499500,147379800
2021-02-22,3266,ファンドクリＧ,,,,,,,,103,,0,41700,128600,0,0,0,128600,34.28,-41700,-11.12,12.4,,375100,38302300
2021-02-22,3267,フィル・カンパニー,,,,,,,,2076,,100,200,12400,0,0,0,12400,62.63,-100,-0.51,32.8,,19800,41010600
2021-02-22,3269,ＡＤＲ,,,,,,,,323000,,25,33,59,27,3,130,-71,-1.94,-32,-0.87,4.5,0.45,3658,1182332000
2021-02-22,3271,グロバル社,,,,,,,,268,,0,3500,84500,0,300,5100,79400,99.25,-3200,-4.00,64.5,16.57,80000,21430100
2021-02-22,3275,ハウスコム,,,,,,,,1301,,1300,0,2100,0,0,0,2100,56.76,1300,35.14,8.2,,3700,4823000
2021-02-22,3276,日本管理,,,,,,,,1222,,800,0,3300,0,300,800,2500,13.30,1100,5.85,3.9,4.13,18800,22946400
2021-02-22,3277,サンセイランディック,,,,,,,,768,,200,300,7500,200,0,300,7200,62.61,-300,-2.61,24.1,25.00,11500,8815400
2021-02-22,3278,ケネディレジ,,,,,,,,194300,,0,9,1,786,30,2683,-2682,-61.16,-765,-17.45,3.9,0.00,4385,851783500
2021-02-22,3279,ＡＰＩ,,,,,,,,462500,,0,7,80,3,9,11,69,4.29,-1,-0.06,8.2,7.27,1609,745429500
2021-02-22,3280,エストラスト,,,,,,,,711,,0,0,2800,1200,0,1500,1300,16.67,-1200,-15.38,14.4,1.87,7800,5553600
2021-02-22,3281,ＧＬＰ,,,,,,,,180600,,29,4,170,66,20,1094,-924,-9.64,-21,-0.22,12.2,0.16,9589,1732498600
2021-02-22,3282,コンフォリア,,,,,,,,315500,,1,1,5,7,3,206,-201,-9.40,-4,-0.19,5.1,0.02,2139,680153000
2021-02-22,3283,プロロジ,,,,,,,,346500,,5,23,44,0,0,59,-15,-0.22,-18,-0.27,1.5,0.75,6763,2330789500
2021-02-22,3284,フージャース,注喚,,,,,,,692,,500,9700,66900,0,0,10300,56600,64.46,-9200,-10.48,30.5,6.50,87800,60818800
2021-02-22,3286,トラストＨＤ,,,,,,,,350,,800,0,900,0,0,0,900,7.56,800,6.72,2.3,,11900,4163300
2021-02-22,3287,星野,,,,,,,,577000,,0,7,37,17,25,165,-128,-5.69,1,0.04,7.3,0.22,2249,1292653000
2021-02-22,3288,オープンハウス,,,,,,,,4100,,7100,2400,115800,400,2400,1200,114600,36.23,6700,2.12,24.7,96.50,316300,1303122500
2021-02-22,3289,東急不ＨＤ,,,,,,,,678,,2500,173900,82200,75800,7900,394400,-312200,-9.24,-239300,-7.08,9.2,0.21,3379800,2308970300
2021-02-22,3290,Ｏｎｅリート,,,,,,,,294600,,3,0,257,25,2,111,146,14.27,-20,-1.96,33.1,2.32,1023,303488700
2021-02-22,3291,飯田ＧＨＤ,,,,,,,,2449,,0,1600,1200,13700,3000,98700,-97500,-23.30,-12300,-2.94,19.2,0.01,418400,1030205300
2021-02-22,3292,イオンリート,,,,,,,,147200,,4,1,250,0,39,44,206,4.21,42,0.86,5.2,5.68,4888,723500600
2021-02-22,3293,アズマハウス,,,,,,,,1546,,1300,0,2600,0,0,0,2600,21.31,1300,10.66,11.6,,12200,18652900
2021-02-22,3294,イーグランド,,,,,,,,866,,0,3000,1500,500,0,4000,-2500,-18.52,-3500,-25.93,6.0,0.38,13500,11679700
2021-02-22,3295,ヒューリックＲＥ,,,,,,,,173400,,18,24,159,0,2,156,3,0.08,-4,-0.11,7.3,1.02,3690,642593300
2021-02-22,3296,日本リート,,,,,,,,391000,,1,36,63,7,2,103,-40,-2.16,-40,-2.16,5.0,0.61,1848,726386500
2021-02-22,3297,東武住販,,,,,,,,1093,,1000,0,4500,0,0,0,4500,225.00,1000,50.00,9.1,,2000,2166700
2021-02-22,3298,インベスコ,,,,,,,,16550,,51,0,1408,20,7,98,1310,3.38,38,0.10,10.1,14.37,38712,642940450
2021-02-22,3299,ムゲンエステート,,,,,,,,488,,0,21300,34800,3200,1000,101700,-66900,-159.67,-23500,-56.09,8.8,0.34,41900,20464500
2021-02-22,3300,ＡＭＢＩＴＩＯＮ,,,,,,,,797,,600,2500,25200,0,0,0,25200,29.27,-1900,-2.21,13.3,,86100,67755300
2021-02-22,3302,帝繊維,,,,,,,,2275,,300,0,5200,0,0,0,5200,22.71,300,1.31,13.3,,22900,52259400
2021-02-22,3306,日製麻,,,,,,,,354,,1800,0,6400,0,0,0,6400,95.52,1800,26.87,6.3,,6700,2375900
2021-02-22,3309,積水ハウスリート,,,,,,,,83100,,107,0,699,50,3,265,434,4.45,60,0.62,11.0,2.64,9751,812412900
2021-02-22,3315,日本コークス,,,,,,,,104,,10000,8900,782000,0,0,0,782000,119.15,1100,0.17,45.3,,656300,68747000
2021-02-22,3316,東日コンシス,,,,,,,,501,,0,5000,900,0,0,0,900,18.75,-5000,-104.17,2.7,,4800,2413500
2021-02-22,3317,フライングＧ,,,,,,,,1686,,0,0,1900,0,0,0,1900,211.11,0,0,36.0,,900,1539700
2021-02-22,3319,ＧＤＯ,,,,,,,,1264,,600,3700,45000,0,0,0,45000,17.81,-3100,-1.23,8.6,,252700,315892400
2021-02-22,3320,クロスプラス,,,,,,,,1265,,0,30300,11100,100,0,41500,-30400,-102.01,-30400,-102.01,13.9,0.27,29800,37981400
2021-02-22,3321,ミタチ,,,,,,,,601,,0,3000,4900,0,0,100,4800,73.85,-3000,-46.15,7.8,49.00,6500,3901200
2021-02-22,3322,アルファＧ,,,,,,,,720,,0,0,0,0,0,0,0,,0,,,,0,0
2021-02-22,3323,レカム,,,,,,,,110,,46500,13800,671200,0,0,0,671200,20.34,32700,0.99,20.0,,3300600,358688400
2021-02-22,3326,ランシステム,,,,,,,,463,,300,100,6400,0,0,0,6400,156.10,200,4.88,7.0,,4100,1887400
2021-02-22,3328,ＢＥＥＮＯＳ,,,,,,,,2613,,1900,0,73000,700,400,6100,66900,28.79,1600,0.69,46.0,11.97,232400,605239700
